gender,acNo,age,symbol,incumbent,criminal,slNo,minister,alliance,party,profession,image,assets,name,id,education
Male,47,36,Whistle,False,0,7,,tvk,TVK,,,₹nan,Syed Bhurhanudeen,90894,Bachelor's Degree
Male,47,53,Camera,False,0,8,,others,TAVK,,,₹nan,Devendran.J,90895,Diploma / ITI
Male,47,60,Coconut farm,False,0,9,,independent,IND,,,"₹71,000",Abdul Wahid.A,93422,7th Grade
Male,47,50,Mike,False,0,10,,independent,IND,,,"₹29,875",Srinivasan.A,90897,Primary (Up to 4th)
Male,47,42,Gift pack,False,0,11,,independent,IND,,,₹6.43 L,Selvaraj.M,90898,8th Grade
Male,47,26,CCTV Camera,False,0,12,,independent,IND,,,₹12.81 L,Naveen.R,90899,Not Specified
Male,47,35,Stumps,False,0,13,,independent,IND,,,₹6.55 L,Manjunath.K,90900,Not Specified
Male,47,35,Laptop,False,0,14,,independent,IND,,,₹44.25 L,Manoj.S,90901,Bachelor's Degree
Male,47,41,Ship,False,0,15,,independent,IND,,,₹52.50 L,Rajesh.T,90902,Bachelor's Degree
Female,48,42,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹21.18 L,Afshia Nasrin. S,90903,Master's Degree
Male,48,55,Elephant,False,0,2,,others,BSP,,,₹77.08 L,Wazeer Ahmed. J,90904,Not Specified
Male,48,66,Rising sun,True,0,3,,spa,DMK,,,₹43.02 L,Vilwanathan. A.C,90905,12th Grade (HSC / +2)
Male,48,61,Two leaves,False,0,4,,nda,AIADMK,,,₹4.10 Cr,Venkatesan. R,90906,Bachelor's Degree
Male,48,46,Camera,False,0,5,,others,INL,,,₹50.00 L,Asadullah. B,90907,10th Grade (SSLC)
Male,48,41,Whistle,False,0,6,,tvk,TVK,,,₹13.42 L,Imthiyaz Pandarattudu Abdu,90908,Master's Degree
Male,48,53,Ship,False,0,7,,others,AIMEIEM,,,₹9.36 L,Kareem Basha. A,90909,Master's Degree
Male,48,67,Ring,False,0,8,,others,AIYDP,,,₹5.86 L,Govindhan. A,90910,Not Specified
Female,48,45,Pressure cooker,False,0,9,,others,MAK,,,"₹25,000",Sasi Reka. Y,90911,10th Grade (SSLC)
Male,48,36,Coconut farm,False,0,10,,ajpk,AIPTMMK,,,₹13.50 L,Haroon Rasheed Badu,90912,7th Grade
Male,48,50,Diamond,False,0,11,,independent,IND,,,₹1.05 L,Kumaravel. P,90913,Not Specified
Male,48,33,Gas cylinder,False,0,12,,independent,IND,,,₹6.00 L,Firdose Ahmed. M,90914,10th Grade (SSLC)
Male,48,51,Bat,False,0,13,,independent,IND,,,₹nan,Mushtaq Ahmed Kutlappai,90915,10th Grade (SSLC)
Male,48,46,Pen nib with seven rays,False,0,14,,independent,IND,,,₹12.12 L,Viswanathan. J,90916,10th Grade (SSLC)
Male,48,33,Peas,False,0,15,,independent,IND,,,₹12.40 L,Venkatesan. M,90917,Diploma / ITI
Male,48,34,Laptop,False,0,16,,independent,IND,,,"₹15,000",Srinath,90918,Bachelor's Degree
Female,49,42,Rising sun,False,0,1,,spa,DMK,,,₹1.42 Cr,Kavithadhandapani,90919,Bachelor's Degree
Female,49,37,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹52.99 L,Sasirekha K,90920,Bachelor's Degree
Male,49,51,Elephant,False,0,3,,others,BSP,,,"₹90,000",Sivakumar V C,90921,10th Grade (SSLC)
Male,49,61,Two leaves,False,0,4,,nda,AIADMK,,,₹27.47 Cr,Veeramani K.C,90922,10th Grade (SSLC)
Male,49,76,Coconut farm,False,0,5,,others,AIUUK,,,₹5.01 L,Kalasthiri S,90923,10th Grade (SSLC)
Male,49,44,Ring,False,0,6,,others,MNK,,,₹24.96 L,Krishnamoorthy D,90924,Bachelor's Degree
Male,49,52,Camera,False,0,7,,others,TAVK,,,₹11.50 L,Sankar T.K,90925,8th Grade
Female,49,45,Pressure cooker,False,0,8,,others,MAK,,,₹nan,Sasi Reka Y,90926,10th Grade (SSLC)
Male,49,32,Pen nib with seven rays,False,0,9,,others,NMK,,,₹1.20 L,Senthamilselvan M,90856,Bachelor's Degree
Male,49,40,Whistle,False,0,10,,tvk,TVK,,,₹nan,Munisamy C,90928,5th Grade
Female,49,42,Computer,False,0,11,,independent,IND,,,"₹84,500",Kavitha C,90929,12th Grade (HSC / +2)
Female,49,31,Bat,False,0,12,,independent,IND,,,₹6.45 L,Kavitha T,90930,Master's Degree
Female,49,45,Jackfruit,False,0,13,,independent,IND,,,₹6.71 L,Kamatchi S,90931,10th Grade (SSLC)
Male,49,66,Mike,False,0,14,,independent,IND,,,"₹10,000",Chenrayan A,90932,10th Grade (SSLC)
Male,49,46,Diamond,False,0,15,,independent,IND,,,₹1.24 L,Chenna Kesavan C,90933,Master's Degree
Male,49,69,Gas cylinder,False,0,16,,independent,IND,,,₹8.80 L,Thangaraj P,90934,Bachelor's Degree
Female,49,29,Ship,False,0,17,,independent,IND,,,₹20.00 L,Priya K,90935,Diploma / ITI
Male,49,26,Bricks,False,0,18,,independent,IND,,,₹14.50 L,Mohanraj R,90936,10th Grade (SSLC)
Male,49,68,Air conditioner,False,0,19,,independent,IND,,,₹8.51 L,Veeramani H,90937,9th Grade
Male,50,47,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹1.11 Cr,Arumugam. V,90938,Bachelor's Degree
Male,50,49,Rising sun,False,0,2,,spa,DMK,,,₹4.15 Cr,Nallathambi. A,90939,10th Grade (SSLC)
Male,50,41,Elephant,False,0,3,,others,BSP,,,"₹55,000",Rajiv Gandhi. S,90940,Bachelor's Degree
Male,50,76,Coconut farm,False,0,4,,others,AIUUK,,,₹1.01 L,Kalasthiri. S,90941,10th Grade (SSLC)
Male,50,73,Bead necklace,False,0,5,,others,MNK,,,₹1.57 Cr,Sathiyamoorthy. S,90942,Master's Degree
Male,50,64,Diamond,False,0,6,,others,AIYDP,,,₹9.12 L,Sekar. N,90943,5th Grade
Male,50,54,Pressure cooker,False,0,7,,nda,AMMK,,,₹104.14 Cr,Gnanasekar. A,90944,12th Grade (HSC / +2)
Male,50,63,Whistle,False,0,8,,tvk,TVK,,,₹10.19 Cr,Dr.Thirupathi. N,90945,Not Specified
Male,50,30,Camera,False,0,9,,others,TAVK,,,₹1.55 L,Rajesh. S,90946,12th Grade (HSC / +2)
Male,50,39,Gas cylinder,False,0,10,,ajpk,AJPK,,,₹88.86 L,Vijayakumar. G,90947,Diploma / ITI
Female,50,37,Almirah,False,0,11,,independent,IND,,,₹14.14 L,Anjali. M,90948,10th Grade (SSLC)
Male,50,27,Ludo,False,0,12,,independent,IND,,,₹nan,Govind. T.G,90949,Master's Degree
Male,50,53,Battery Torch,False,0,13,,independent,IND,,,₹5.96 L,Sankar. S,90950,Bachelor's Degree
Male,50,44,Balloon,False,0,14,,independent,IND,,,"₹27,500",Gnanasekaran. M,90951,12th Grade (HSC / +2)
Male,50,54,Chain,False,0,15,,independent,IND,,,₹104.14 Cr,Gnanasekaran. R,90952,12th Grade (HSC / +2)
Male,50,43,Wheel barrow,False,0,16,,independent,IND,,,"₹26,000",Thirupathi. C,90953,8th Grade
Male,50,50,Road roller,False,0,17,,independent,IND,,,₹15.79 L,Thirupathi. S,90954,Bachelor's Degree
Male,50,53,Bucket,False,0,18,,independent,IND,,,"₹26,500",Thirupathi. N,90955,6th Grade
Male,50,49,Matchbox,False,0,19,,independent,IND,,,₹13.00 L,Nallathambi. R,90956,8th Grade
Male,50,27,Mike,False,0,20,,independent,IND,,,"₹69,369",Balabharathi. S.V,90957,12th Grade (HSC / +2)
Female,50,43,Ship,False,0,21,,independent,IND,,,₹7.45 L,Dr.Poovalagi. P,90958,Not Specified
Male,50,26,Bat,False,0,22,,independent,IND,,,₹14.50 L,Mohan Raj. R,90959,10th Grade (SSLC)
Male,50,54,Violin,False,0,23,,independent,IND,,,"₹37,000",Ragujoseph. J,90960,Diploma / ITI
Male,50,33,Ring,False,0,24,,independent,IND,,,₹9.80 L,Venkatesan. K,90961,Bachelor's Degree
Male,51,74,Hand,False,0,1,,spa,INC,,,₹nan,R Kuppusamy,90962,10th Grade (SSLC)
Male,51,52,Two leaves,True,0,2,,nda,AIADMK,,,₹47.60 L,T M Tamilselvam,90963,10th Grade (SSLC)
Female,51,31,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹2.32 L,Mekala,90964,Bachelor's Degree
Male,51,47,Whistle,False,0,4,,tvk,TVK,,,₹3.22 Cr,N Elaiyaraja,90965,Not Specified
Male,51,41,Camera,False,0,5,,others,TAVK,,,₹3.23 L,K Thavaraj,90966,7th Grade
Male,51,36,Matchbox,False,0,6,,others,TK,,,₹2.95 L,Palani R,90967,Bachelor's Degree
Female,51,45,Stethoscope,False,0,7,,others,BJCP,,,₹58.12 L,Rameshwari,90968,10th Grade (SSLC)
Female,51,44,Gas cylinder,False,0,8,,ajpk,AJPK,,,₹nan,Vijiyal,90969,8th Grade
Male,51,41,Mike,False,0,9,,independent,IND,,,₹1.09 Cr,Kumaravel,90970,Bachelor's Degree
Male,51,37,Laptop,False,0,10,,independent,IND,,,₹9.67 L,A Samraj,90971,8th Grade
Male,51,38,Coconut farm,False,0,11,,independent,IND,,,₹2.33 Cr,Tamilmani,90972,Master's Degree
Male,51,37,Bat,False,0,12,,independent,IND,,,₹9.77 L,Bakkiyaraj R,90973,Not Specified
Male,51,67,Carrom board,False,0,13,,independent,IND,,,₹15.06 L,Muniraj,90974,12th Grade (HSC / +2)
Male,52,31,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹80.38 L,Kavinkumar. S,90975,Bachelor's Degree
Male,52,56,Two leaves,False,0,2,,nda,AIADMK,,,₹3.58 Cr,E.C.Govindarasan,90976,9th Grade
Male,52,63,Elephant,False,0,3,,others,BSP,,,₹18.05 L,D.Sivasankaran,90977,10th Grade (SSLC)
Male,52,59,Rising sun,False,0,4,,spa,DMK,,,₹nan,D.Mathiazhagan,90978,Bachelor's Degree
Male,52,48,Camera,False,0,5,,others,TAVK,,,"₹55,000",S.Albert Francis Xavier,90979,Master's Degree
Male,52,43,Ganna kisan,False,0,6,,others,RPI (A),,,"₹2,000",A.Sudhakar,90980,12th Grade (HSC / +2)
Male,52,35,Telephone,False,0,7,,others,PAMK,,,₹15.56 L,M.Nedunchezlian,90981,Bachelor's Degree
Male,52,36,Pen nib with seven rays,False,0,8,,others,AIYDP,,,₹1.31 L,Mani. K,90982,Not Specified
Male,52,32,Whistle,False,0,9,,tvk,TVK,,,₹8.32 L,E.Muralidharan,90983,Bachelor's Degree
Male,52,40,Gas cylinder,False,0,10,,independent,IND,,,₹7.00 L,K.Annadurai,90984,Not Specified
Female,52,39,Ship,False,0,11,,independent,IND,,,₹12.52 L,Anitha Mayaperumal,90985,Master's Degree
Male,52,57,Jackfruit,False,0,12,,independent,IND,,,₹3.49 Cr,D.Govindarajan,90986,10th Grade (SSLC)
Male,52,63,Electric pole,False,0,13,,independent,IND,,,₹2.25 L,E.C.Govindaraje,90987,Not Specified
Male,52,46,Laptop,False,0,14,,independent,IND,,,"₹14,464",S.Sasikumar,90988,Doctorate (Ph.D / MD)
Male,52,32,Mike,False,0,15,,independent,IND,,,₹5.10 L,Mathesh. R,90989,10th Grade (SSLC)
Male,53,73,Two leaves,True,0,1,,nda,AIADMK,,,₹42.84 L,Ashokkumar.K,90990,10th Grade (SSLC)
Male,53,42,Elephant,False,0,2,,others,BSP,,,₹45.31 L,Sivakumar.S,90991,Master's Degree
Female,53,53,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹85.92 L,Suganthi,90992,Bachelor's Degree
Male,53,66,Hand,False,0,4,,spa,INC,,,₹12.31 Cr,Chellakumar.A,90993,Bachelor's Degree
Male,53,51,Ring,False,0,5,,others,VTK,,,₹9.47 L,Singaravelan Viswanathan,90994,10th Grade (SSLC)
Female,53,27,Well,False,0,6,,others,TMK,,,"₹20,500",Mangammal,90995,Not Specified
Male,53,41,Whistle,False,0,7,,tvk,TVK,,,₹33.67 L,Mukundhan.P,90996,Bachelor's Degree
Female,53,56,Camera,False,0,8,,others,TAVK,,,"₹32,570",Muthulakshmi Veerappan,90997,7th Grade
Male,53,51,Matchbox,False,0,9,,others,TK,,,₹7.75 L,Advocate.Muthaiah.S,90998,Bachelor's Degree
Male,53,51,Bat,False,0,10,,independent,IND,,,₹29.95 L,Kumaresan.M,90999,9th Grade
Male,53,56,Gas cylinder,False,0,11,,independent,IND,,,₹1.21 L,Chandramohan.K.M,91000,10th Grade (SSLC)
Male,53,36,Television,False,0,12,,independent,IND,,,₹25.25 L,Sivan.C,91001,Bachelor's Degree
Male,53,60,Coconut farm,False,0,13,,independent,IND,,,₹4.51 L,Srinivasan.K,91002,8th Grade
Male,53,32,Electric pole,False,0,14,,independent,IND,,,₹nan,Nanjundan.M,91003,6th Grade
Male,53,63,Bucket,False,0,15,,independent,IND,,,₹1.98 Cr,Venkateshraja.E,91004,Bachelor's Degree
Male,54,49,Rising sun,False,0,1,,spa,DMK,,,₹72.22 L,Srinivasan.P.S,91005,12th Grade (HSC / +2)
Male,54,27,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹2.42 L,Nagaraj.R,91006,Bachelor's Degree
Male,54,75,Two leaves,False,0,3,,nda,AIADMK,,,₹93.35 L,Munusamy.K.P,91007,Bachelor's Degree
Male,54,39,Camera,False,0,4,,others,TAVK,,,₹21.42 L,Iyappan.L,91008,12th Grade (HSC / +2)
Male,54,46,Whistle,False,0,5,,tvk,TVK,,,₹12.83 Cr,Sampangi.S.R,91009,10th Grade (SSLC)
Male,54,26,Football player,False,0,6,,others,TNIK,,,"₹18,025",Senthilkumar.R,91010,Not Specified
Male,54,29,Well,False,0,7,,others,TMK,,,"₹26,000",Prajapathi Vijay.C,91011,Bachelor's Degree
Male,54,47,Gas cylinder,False,0,8,,independent,IND,,,₹14.00 L,Eshwaran.C,91012,8th Grade
Male,54,44,Tiller,False,0,9,,independent,IND,,,₹44.11 L,Govindaraj.G.J,91013,10th Grade (SSLC)
Male,54,48,Sitar,False,0,10,,independent,IND,,,₹6.00 L,Manoharan.K.A,91014,10th Grade (SSLC)
Male,54,42,Road roller,False,0,11,,independent,IND,,,₹1.46 Cr,Yuvaraj.K.P.U,91015,Not Specified
Male,54,61,Television,False,0,12,,independent,IND,,,₹64.09 L,Ramasamy.G.C,91016,7th Grade
Male,54,35,Diamond,False,0,13,,independent,IND,,,₹3.64 L,Venkatesan.C,91017,9th Grade
Female,55,55,Rising sun,False,0,1,,spa,DMK,,,₹nan,Sathya.S.A,91018,10th Grade (SSLC)
Male,55,57,Two leaves,False,0,2,,nda,AIADMK,,,₹68.53 Cr,Balakrishnareddy. P,91019,12th Grade (HSC / +2)
Male,55,29,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹2.92 L,Stalin.R,91020,Diploma / ITI
Male,55,37,Ganna kisan,False,0,4,,others,RPI (A),,,₹28.24 L,Surya. Y,91021,Bachelor's Degree
Female,55,31,Well,False,0,5,,others,TMK,,,"₹21,480",Ponnumani.R,91022,Bachelor's Degree
Male,55,45,Whistle,False,0,6,,tvk,TVK,,,₹21.40 L,Vendarkarasan.S,91023,7th Grade
Male,55,41,Gas cylinder,False,0,7,,independent,IND,,,₹2.03 L,Ganesh.M,91024,Bachelor's Degree
Male,55,50,Chappals,False,0,8,,independent,IND,,,₹1.20 L,Dr.Shanmugam.A.R,91025,Master's Degree
Male,55,62,Jackfruit,False,0,9,,independent,IND,,,"₹67,000",Devappa.Y,91026,10th Grade (SSLC)
Male,55,51,Camera,False,0,10,,independent,IND,,,₹24.25 L,Pattabirama. C,91027,10th Grade (SSLC)
Male,55,34,Battery Torch,False,0,11,,independent,IND,,,₹61.76 L,Masood.S,91028,Master's Degree
Male,55,36,Television,False,0,12,,independent,IND,,,₹nan,Mariya Francis.S,91029,Master's Degree
Male,55,40,Coconut farm,False,0,13,,independent,IND,,,₹21.52 L,Rajendran.P,93537,7th Grade
Male,56,58,Ears of corn and sickle,True,0,1,,spa,CPI,,,₹nan,Ramachandran. T,91031,Bachelor's Degree
Male,56,42,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹24.46 L,Narasimma Reddy,91032,Not Specified
Male,56,40,Lotus,False,0,3,,nda,BJP,,,₹1.93 Cr,Nagesh Kumar. C,91033,Master's Degree
Male,56,31,Camera,False,0,4,,others,TAVK,,,₹nan,Ajith. G,91034,12th Grade (HSC / +2)
Male,56,46,Whistle,False,0,5,,tvk,TVK,,,₹6.62 L,Suresh. G,91035,9th Grade
Male,56,48,Coconut farm,False,0,6,,others,AMK,,,₹6.50 L,Jayaram. N,91036,10th Grade (SSLC)
Male,56,35,Ring,False,0,7,,independent,IND,,,"₹12,500",Asanraja. K,91037,12th Grade (HSC / +2)
Male,56,36,Bucket,False,0,8,,independent,IND,,,₹15.47 L,Kumar. D.J,91038,5th Grade
Male,56,62,Jackfruit,False,0,9,,independent,IND,,,₹40.67 L,Devappa. Y,91039,10th Grade (SSLC)
Male,56,39,Computer,False,0,10,,independent,IND,,,₹32.92 L,Jagan. M,91040,Bachelor's Degree
Male,57,67,Two leaves,True,0,1,,nda,AIADMK,,,₹1.09 Cr,Anbalagan. K.P,91041,12th Grade (HSC / +2)
Male,57,48,Rising sun,False,0,2,,spa,DMK,,,₹3.59 Cr,Dnv Senthilkumar. S,91042,Not Specified
Male,57,50,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹53.20 L,Boopathi. R,91043,Master's Degree
Male,57,49,Whistle,False,0,4,,tvk,TVK,,,₹5.92 Cr,Gopi. R,91044,Master's Degree
Female,57,58,Well,False,0,5,,others,TMK,,,"₹20,500",Palaniyammal. M,91045,Not Specified
Male,57,48,Pen nib with seven rays,False,0,6,,others,NMK,,,₹17.76 L,Ramesh. P,90927,9th Grade
Male,57,54,Camera,False,0,7,,others,TAVK,,,₹12.80 L,Jayaraman Perumal. P,91047,9th Grade
Male,57,57,Dish antenna,False,0,8,,independent,IND,,,₹50.10 L,Krishnan. L,91048,10th Grade (SSLC)
Male,57,39,Gas cylinder,False,0,9,,independent,IND,,,₹32.00 L,Chinnasamy. N,91049,12th Grade (HSC / +2)
Male,57,52,Diamond,False,0,10,,independent,IND,,,₹63.80 L,Senthilkumar. G,91050,Bachelor's Degree
Male,57,48,Flute,False,0,11,,independent,IND,,,₹7.79 L,Senthilkumar. K,91051,Bachelor's Degree
Male,57,43,Ship,False,0,12,,independent,IND,,,₹6.25 L,Perumal Munusamy. M,91052,Bachelor's Degree
Male,57,48,Mixee,False,0,13,,independent,IND,,,₹95.31 L,Madhappan. P,91053,8th Grade
Male,57,48,Electric pole,False,0,14,,independent,IND,,,₹14.54 L,Raman. M,91054,10th Grade (SSLC)
Male,58,27,Elephant,False,0,1,,others,BSP,,,₹5.90 L,Ajith Kumar. S,91055,Bachelor's Degree
Male,58,48,Hand,False,0,2,,spa,INC,,,₹nan,G.K.M.Tamilkumaran,91056,Bachelor's Degree
Female,58,30,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹23.32 L,Palaniyammal. T,91057,Master's Degree
Male,58,54,Well,False,0,4,,others,TMK,,,"₹22,000",Kannan. K,91058,Bachelor's Degree
Male,58,43,Whistle,False,0,5,,tvk,TVK,,,₹4.56 Cr,Gajendran. S,91059,6th Grade
Male,58,52,Mango,False,0,6,,nda,PMK,,,₹3.56 Cr,Selvam. V,91060,Bachelor's Degree
Male,58,61,Camera,False,0,7,,others,TAVK,,,₹38.98 L,Thavamani. C,91061,10th Grade (SSLC)
Male,58,48,Pen nib with seven rays,False,0,8,,others,NMK,,,₹nan,Thirumurugan. P,91046,Not Specified
Male,58,29,Diamond,False,0,9,,independent,IND,,,₹3.15 L,Annamalai. M,91063,Master's Degree
Male,58,41,Binoculars,False,0,10,,independent,IND,,,₹4.86 L,Arunkumar. G,91064,10th Grade (SSLC)
Male,58,32,Bricks,False,0,11,,independent,IND,,,"₹3,500",Elavarsan. A,91065,Diploma / ITI
Male,58,42,Gas cylinder,False,0,12,,independent,IND,,,₹11.65 L,Sakthivel. M,91066,10th Grade (SSLC)
Male,58,52,Batsman,False,0,13,,independent,IND,,,₹3.56 Cr,Selvam. V,91067,Bachelor's Degree
Male,58,63,Box,False,0,14,,independent,IND,,,₹nan,Sendrayan. G,91068,8th Grade
Male,58,42,Swing,False,0,15,,independent,IND,,,₹2.37 L,Gnanaselvam. S,91069,10th Grade (SSLC)
Male,58,42,Neck tie,False,0,16,,independent,IND,,,₹4.36 L,Tamilarasan. M,91070,Bachelor's Degree
Female,58,65,Matchbox,False,0,17,,independent,IND,,,₹59.23 L,Tamilselvi. S,91071,Master's Degree
Female,58,28,Ship,False,0,18,,independent,IND,,,₹2.71 L,Poomani. P,91072,Not Specified
Male,58,48,Road roller,False,0,19,,independent,IND,,,₹33.46 L,Manivannan. S,91073,Master's Degree
Male,58,48,Sitar,False,0,20,,independent,IND,,,₹6.00 L,Manoharan. K.A,91074,10th Grade (SSLC)
Male,58,66,Scissors,False,0,21,,independent,IND,,,₹80.50 L,Vilkrishnan. R,91075,Not Specified
Male,58,65,Refrigerator,False,0,22,,independent,IND,,,₹12.50 L,Veerappan. M,91076,7th Grade
Male,59,76,Nagara,False,0,1,,spa,DMDK,,,₹1.10 Cr,Dr. Elangovan. V,91077,Not Specified
Female,59,50,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹15.03 L,Shanthalakshmi. K,91078,Master's Degree
Male,59,55,Gas cylinder,False,0,3,,ajpk,AJPK,,,₹1.86 Cr,Saravanan. A,91079,Bachelor's Degree
Female,59,46,Water tank,False,0,4,,others,TMK,,,"₹30,500",Sivagami. G,91080,10th Grade (SSLC)
Male,59,51,Whistle,False,0,5,,tvk,TVK,,,₹86.77 L,Sivan. M,91081,Primary (Up to 4th)
Female,59,55,Mango,False,0,6,,nda,PMK,,,₹48.11 Cr,Sowmiya Anbumani,91082,Doctorate (Ph.D / MD)
Male,59,35,Camera,False,0,7,,others,TAVK,,,₹nan,Prasanth. Dbj,91083,Bachelor's Degree
Male,59,45,Ring,False,0,8,,others,VTK,,,₹64.25 L,Manikandan. S,91084,Bachelor's Degree
Male,59,49,Pen nib with seven rays,False,0,9,,others,NMK,,,₹nan,Madhu. P,91062,10th Grade (SSLC)
Male,59,51,Chappals,False,0,10,,independent,IND,,,₹42.51 L,Arumugam. Muni,91086,6th Grade
Male,59,40,Bricks,False,0,11,,independent,IND,,,₹6.87 L,Kumar. V,91087,Bachelor's Degree
Male,59,56,Noodles bowl,False,0,12,,independent,IND,,,₹4.40 L,Saravanan. G,91088,9th Grade
Male,59,54,Frying pan,False,0,13,,independent,IND,,,₹5.50 L,Sivam. R,91089,Bachelor's Degree
Male,59,34,Sitar,False,0,14,,independent,IND,,,₹4.16 L,Sivan. A,91090,Diploma / ITI
Male,59,46,Gas Stove,False,0,15,,independent,IND,,,₹99.06 L,Sundaramoorthy. M,91091,10th Grade (SSLC)
Male,59,32,Ludo,False,0,16,,independent,IND,,,₹13.00 L,Thirupathi. M,91092,Bachelor's Degree
Male,59,82,Well,False,0,17,,independent,IND,,,₹9.00 L,Nagarajan. D,91093,Bachelor's Degree
Male,59,65,Television,False,0,18,,independent,IND,,,₹7.00 L,Palani. K,91094,8th Grade
Male,59,42,Capsicum,False,0,19,,independent,IND,,,₹6.08 L,Prabhakaran. M,91095,8th Grade
Female,60,30,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹5.46 L,Archana Tamilaruvi,91096,Bachelor's Degree
Male,60,64,Rising sun,False,0,2,,spa,DMK,,,₹24.02 L,Palaniappan. P,91097,Master's Degree
Female,60,50,Two leaves,False,0,3,,nda,AIADMK,,,₹nan,Maragatham Vetrivel,91098,12th Grade (HSC / +2)
Male,60,45,Ring,False,0,4,,others,VTK,,,₹2.65 L,Ganesan. S,91099,Diploma / ITI
Male,60,52,Coconut farm,False,0,5,,ajpk,AIPTMMK,,,₹34.88 L,Chennakrishnan. V,91100,12th Grade (HSC / +2)
Female,60,33,Whistle,False,0,6,,tvk,TVK,,,₹38.79 L,Thilagavathi. S,91101,Master's Degree
Male,60,39,Well,False,0,7,,others,TMK,,,"₹25,000",Poovarasu,91102,10th Grade (SSLC)
Female,60,49,Pen nib with seven rays,False,0,8,,others,NMK,,,₹60.35 L,Jamunarani. M,91085,12th Grade (HSC / +2)
Male,60,37,Batsman,False,0,9,,independent,IND,,,₹4.00 L,Sathish. S,91104,Master's Degree
Male,60,37,Bucket,False,0,10,,independent,IND,,,"₹75,000",Chinnasamy. P,91105,Diploma / ITI
Male,60,49,Gas cylinder,False,0,11,,independent,IND,,,₹65.25 L,Tamilraj. K,91106,Bachelor's Degree
Male,60,49,Diamond,False,0,12,,independent,IND,,,₹5.55 L,Palaniappan. R,91107,10th Grade (SSLC)
Male,60,53,Bead necklace,False,0,13,,independent,IND,,,₹1.76 L,Murugan. S,91108,Bachelor's Degree
Male,60,56,Door bell,False,0,14,,independent,IND,,,"₹66,000",Moorthi. P,91109,5th Grade
Female,61,45,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹9.02 L,Anitha. A,91110,Diploma / ITI
Male,61,62,Rising sun,False,0,2,,spa,DMK,,,₹27.76 L,Shanmugam. A,91111,Not Specified
Male,61,52,Two leaves,True,0,3,,nda,AIADMK,,,₹17.33 L,Sampathkumar. V,91112,Bachelor's Degree
Male,61,51,Elephant,False,0,4,,others,BSP,,,₹1.21 L,Nehru. G,91113,Diploma / ITI
Female,61,31,Pen nib with seven rays,False,0,5,,others,NMK,,,₹10.21 L,Karuthammal. S,91103,Diploma / ITI
Male,61,48,Well,False,0,6,,others,TMK,,,"₹20,500",Kuppuraj. K,91115,Bachelor's Degree
Female,61,42,Camera,False,0,7,,others,TAVK,,,₹34.87 L,Manila. S,91116,10th Grade (SSLC)
Male,61,47,Ganna kisan,False,0,8,,others,RPI (A),,,"₹15,500",Marikannu. C,91117,Not Specified
Male,61,40,Whistle,False,0,9,,tvk,TVK,,,₹3.28 L,Rakesh. K,91118,Master's Degree
Male,61,45,Stethoscope,False,0,10,,others,BJCP,,,₹58.12 L,Venkatesh (A) Dr. V.K.Swamy,91119,Master's Degree
Male,61,67,Cauliflower,True,0,11,,independent,IND,,,₹1.00 L,Sampath. K,91120,Not Specified
Male,61,57,Jackfruit,False,0,12,,independent,IND,,,₹23.93 L,Sampath. C,91121,Not Specified
Male,61,50,Telephone,False,0,13,,independent,IND,,,₹nan,Thangavel. K,91122,Master's Degree
Male,61,57,Gas cylinder,False,0,14,,independent,IND,,,₹3.00 L,Parthipan. P,91123,Bachelor's Degree
Male,62,51,Rising sun,False,0,1,,spa,DMK,,,₹8.69 Cr,M.P.Giri,91124,12th Grade (HSC / +2)
Male,62,53,Two leaves,False,0,2,,nda,AIADMK,,,₹6.99 Cr,S.Velu,91125,Bachelor's Degree
Female,62,31,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹14.91 L,J.Shoba,91126,Master's Degree
Male,62,44,Ganna kisan,False,0,4,,others,RPI (A),,,₹17.69 L,C Selvan,91127,9th Grade
Male,62,46,Whistle,False,0,5,,tvk,TVK,,,₹24.33 L,K Bharathidhasan,91128,Bachelor's Degree
Male,62,30,T.V.Remote,False,0,6,,others,MSKK,,,₹nan,K Manikandan,91129,12th Grade (HSC / +2)
